Datacenter,SqlInstance,DatabaseName,State,RecoveryModel,LastFull,TimeSince LastFull_inDays,FullBackupSize,LastT-Log,TimeSince LastT-Log_inMins,T-LogBackupSize,LastUpdated
HKDC,P062RL1JSQL01.apcust.local\DIS01,EDDS5213107,ONLINE,FULL,03-04-2023 06:11,2,115.59,05-04-2023 18:02,2,0,05-04-2023 03:04
HKDC,P062RL1JSQL01.apcust.local\DIS01,EDDS7682046,ONLINE,FULL,31-03-2023 21:48,5,15.84,05-04-2023 17:49,15,0,05-04-2023 03:04
HKDC,P062RL1JSQL01.apcust.local\DIS01,EDDS5145649,ONLINE,FULL,03-04-2023 06:14,2,17.81,05-04-2023 18:02,2,0,05-04-2023 03:04
HKDC,P062RL1JSQL01.apcust.local\DIS01,EDDS7681861,ONLINE,FULL,31-03-2023 20:10,5,0.07,05-04-2023 17:49,15,0,05-04-2023 03:04
HKDC,P062RL1JSQL01.apcust.local\DIS01,EDDS4948013,ONLINE,FULL,03-04-2023 06:27,2,68.91,05-04-2023 18:02,2,0,05-04-2023 03:04
HKDC,P062RL1JSQL01.apcust.local\DIS01,EDDS4947957,ONLINE,FULL,03-04-2023 06:16,2,9.38,05-04-2023 18:02,2,0,05-04-2023 03:04
HKDC,P062RL1JSQL01.apcust.local\DIS01,EDDS4947833,ONLINE,FULL,03-04-2023 06:14,2,0.07,05-04-2023 18:02,2,0,05-04-2023 03:04
HKDC,P062RL1JSQL01.apcust.local\DIS01,EDDS7497773,ONLINE,FULL,29-03-2023 10:01,7,65.13,05-04-2023 17:49,15,0,05-04-2023 03:04
HKDC,P062RL1JSQL01.apcust.local\DIS01,EDDS4946818,ONLINE,FULL,03-04-2023 06:54,2,1.48,05-04-2023 18:02,2,0,05-04-2023 03:04
HKDC,P062RL1JSQL01.apcust.local\DIS01,EDDS7497691,ONLINE,FULL,29-03-2023 09:54,7,21.64,05-04-2023 17:49,15,0,05-04-2023 03:04
HKDC,P062RL1JSQL01.apcust.local\DIS01,EDDS5329036,ONLINE,FULL,29-03-2023 07:33,7,86.07,05-04-2023 18:03,1,0,05-04-2023 03:04
HKDC,P062RL1JSQL01.apcust.local\DIS01,NexlpStorybookTemplate,ONLINE,FULL,29-03-2023 03:36,7,0.01,05-04-2023 17:50,14,0,05-04-2023 03:04
HKDC,P062RL1JSQL01.apcust.local\DIS01,EDDS5329035,ONLINE,FULL,29-03-2023 21:43,7,51.12,05-04-2023 18:03,1,0,05-04-2023 03:04
HKDC,P062RL1JSQL01.apcust.local\DIS01,NexLP_CHG0077141_new2,ONLINE,SIMPLE,30-03-2023 00:11,6,0.01,,,,05-04-2023 03:04
HKDC,P062RL1JSQL01.apcust.local\DIS01,EDDS5329009,ONLINE,FULL,29-03-2023 07:18,7,123.79,05-04-2023 18:03,1,0,05-04-2023 03:04
HKDC,P062RL1JSQL01.apcust.local\DIS01,NexLP_CHG0077141_New,ONLINE,SIMPLE,29-03-2023 03:36,7,0.01,,,,05-04-2023 03:04
HKDC,P062RL1JSQL01.apcust.local\DIS01,EDDS5299220,ONLINE,FULL,29-03-2023 06:47,7,634.05,05-04-2023 18:03,1,0,05-04-2023 03:04
HKDC,P062RL1JSQL01.apcust.local\DIS01,NexLP_CHG0077141,ONLINE,SIMPLE,30-03-2023 00:11,6,0.01,,,,05-04-2023 03:04
HKDC,P062RL1JSQL01.apcust.local\DIS01,EDDS5270737,ONLINE,FULL,29-03-2023 06:57,7,79.22,05-04-2023 18:03,1,0,05-04-2023 03:04
HKDC,P062RL1JSQL01.apcust.local\DIS01,EDDS7913645,ONLINE,FULL,31-03-2023 20:00,5,0.07,05-04-2023 17:49,15,1.29,05-04-2023 03:04
HKDC,P062RL1JSQL01.apcust.local\DIS01,EDDS5270660,ONLINE,FULL,29-03-2023 06:48,7,10.32,05-04-2023 18:03,1,0,05-04-2023 03:04
HKDC,P062RL1JSQL01.apcust.local\DIS01,EDDS7874681,ONLINE,FULL,30-03-2023 00:00,6,0.07,05-04-2023 17:49,15,0,05-04-2023 03:04
HKDC,P062RL1JSQL01.apcust.local\DIS01,EDDS7872850,ONLINE,FULL,31-03-2023 21:46,5,3.21,05-04-2023 17:49,15,0,05-04-2023 03:04
HKDC,P062RL1JSQL01.apcust.local\DIS01,EDDS5270658,ONLINE,FULL,30-03-2023 05:23,6,800.83,05-04-2023 18:03,1,0,05-04-2023 03:04
HKDC,P062RL1JSQL01.apcust.local\DIS01,EDDS7860031,ONLINE,FULL,31-03-2023 21:45,5,1.17,05-04-2023 17:49,15,0,05-04-2023 03:04
HKDC,P062RL1JSQL01.apcust.local\DIS01,EDDS5270548,ONLINE,FULL,29-03-2023 08:01,7,0.12,05-04-2023 18:02,2,0,05-04-2023 03:04
HKDC,P062RL1JSQL01.apcust.local\DIS01,EDDS5486364,ONLINE,FULL,30-03-2023 22:01,6,252.82,05-04-2023 18:03,1,0,05-04-2023 03:04
HKDC,P062RL1JSQL01.apcust.local\DIS01,EDDS7008046,ONLINE,FULL,30-03-2023 02:19,6,0.07,05-04-2023 17:48,16,0,05-04-2023 03:04
HKDC,P062RL1JSQL01.apcust.local\DIS01,EDDS7008030,ONLINE,FULL,31-03-2023 20:10,5,42.06,05-04-2023 17:48,16,0,05-04-2023 03:04
HKDC,P062RL1JSQL01.apcust.local\DIS01,EDDS7008019,ONLINE,FULL,30-03-2023 02:19,6,277.56,05-04-2023 17:48,16,0,05-04-2023 03:04
HKDC,P062RL1JSQL01.apcust.local\DIS01,EDDS7008017,ONLINE,FULL,30-03-2023 05:24,6,3.07,05-04-2023 17:48,16,0,05-04-2023 03:04
HKDC,P062RL1JSQL01.apcust.local\DIS01,EDDS7007059,ONLINE,FULL,29-03-2023 04:41,7,48.35,05-04-2023 17:48,16,0,05-04-2023 03:04
HKDC,P062RL1JSQL01.apcust.local\DIS01,EDDS7006480,ONLINE,FULL,31-03-2023 21:15,5,0.36,05-04-2023 17:48,16,0,05-04-2023 03:04
HKDC,P062RL1JSQL01.apcust.local\DIS01,EDDS7006658,ONLINE,FULL,03-04-2023 08:22,2,611.09,05-04-2023 17:48,16,0,05-04-2023 03:04
HKDC,P062RL1JSQL01.apcust.local\DIS01,EDDS7006301,ONLINE,FULL,30-03-2023 07:19,6,12.24,05-04-2023 17:48,16,0,05-04-2023 03:04
HKDC,P062RL1JSQL01.apcust.local\DIS01,EDDS7006306,ONLINE,FULL,30-03-2023 07:30,6,86.1,05-04-2023 17:48,16,0,05-04-2023 03:04
HKDC,P062RL1JSQL01.apcust.local\DIS01,EDDS6972401,ONLINE,FULL,30-03-2023 07:16,6,82.06,05-04-2023 17:48,16,0,05-04-2023 03:04
HKDC,P062RL1JSQL01.apcust.local\DIS01,EDDS6972405,ONLINE,FULL,30-03-2023 07:18,6,13.66,05-04-2023 17:48,16,0,05-04-2023 03:04
HKDC,P062RL1JSQL01.apcust.local\DIS01,EDDS6972092,ONLINE,FULL,30-03-2023 05:44,6,20.84,05-04-2023 17:48,16,0,05-04-2023 03:04
HKDC,P062RL1JSQL01.apcust.local\DIS01,EDDS6972399,ONLINE,FULL,30-03-2023 07:06,6,658.76,05-04-2023 17:48,16,0,05-04-2023 03:04
HKDC,P062RL1JSQL01.apcust.local\DIS01,EDDS7158466,ONLINE,FULL,03-04-2023 08:40,2,3.3,05-04-2023 17:48,16,0,05-04-2023 03:04
HKDC,P062RL1JSQL01.apcust.local\DIS01,EDDS1889263,ONLINE,FULL,30-03-2023 07:30,6,0.04,05-04-2023 18:00,4,0,05-04-2023 03:04
HKDC,P062RL1JSQL01.apcust.local\DIS01,EDDS7158562,ONLINE,FULL,29-03-2023 02:52,7,0.94,05-04-2023 17:48,16,0,05-04-2023 03:04
HKDC,P062RL1JSQL01.apcust.local\DIS01,EDDS1944215,ONLINE,FULL,30-03-2023 07:30,6,0.11,05-04-2023 18:00,4,0,05-04-2023 03:04
HKDC,P062RL1JSQL01.apcust.local\DIS01,EDDS7285811,ONLINE,FULL,03-04-2023 03:15,2,78.66,05-04-2023 17:48,16,0,05-04-2023 03:04
HKDC,P062RL1JSQL01.apcust.local\DIS01,EDDS2479419,ONLINE,FULL,30-03-2023 07:30,6,0.08,05-04-2023 18:00,4,0,05-04-2023 03:04
HKDC,P062RL1JSQL01.apcust.local\DIS01,EDDS7296792,ONLINE,FULL,30-03-2023 11:55,6,209.43,05-04-2023 17:48,16,0,05-04-2023 03:04
HKDC,P062RL1JSQL01.apcust.local\DIS01,EDDS2577387,ONLINE,FULL,30-03-2023 07:30,6,0.11,05-04-2023 18:00,4,0,05-04-2023 03:04
HKDC,P062RL1JSQL01.apcust.local\DIS01,EDDS2715738,ONLINE,FULL,30-03-2023 07:42,6,93.23,05-04-2023 18:00,4,0,05-04-2023 03:04
HKDC,P062RL1JSQL01.apcust.local\DIS01,EDDS7296851,ONLINE,FULL,30-03-2023 00:11,6,5.26,05-04-2023 17:48,16,0,05-04-2023 03:04
HKDC,P062RL1JSQL01.apcust.local\DIS01,EDDS3279947,ONLINE,FULL,01-04-2023 12:27,4,5501.59,05-04-2023 18:01,3,0,05-04-2023 03:04
HKDC,P062RL1JSQL01.apcust.local\DIS01,EDDS7342102,ONLINE,FULL,29-03-2023 09:51,7,17.44,05-04-2023 17:48,16,0,05-04-2023 03:04
HKDC,P062RL1JSQL01.apcust.local\DIS01,EDDS4631182,ONLINE,FULL,30-03-2023 07:30,6,0.07,05-04-2023 18:01,3,0,05-04-2023 03:04
HKDC,P062RL1JSQL01.apcust.local\DIS01,EDDS7342385,ONLINE,FULL,30-03-2023 00:10,6,0.4,05-04-2023 17:48,16,0,05-04-2023 03:04
HKDC,P062RL1JSQL01.apcust.local\DIS01,EDDS4631189,ONLINE,FULL,30-03-2023 07:31,6,0.68,05-04-2023 18:01,3,0,05-04-2023 03:04
HKDC,P062RL1JSQL01.apcust.local\DIS01,EDDS7342387,ONLINE,FULL,30-03-2023 11:27,6,32.5,05-04-2023 17:48,16,0,05-04-2023 03:04
HKDC,P062RL1JSQL01.apcust.local\DIS01,EDDS4631212,ONLINE,FULL,30-03-2023 07:31,6,0.07,05-04-2023 18:01,3,0,05-04-2023 03:04
HKDC,P062RL1JSQL01.apcust.local\DIS01,EDDS7342588,ONLINE,FULL,03-04-2023 09:56,2,304.23,05-04-2023 17:48,16,0,05-04-2023 03:04
HKDC,P062RL1JSQL01.apcust.local\DIS01,EDDS4864574,ONLINE,FULL,03-04-2023 09:16,2,324.63,05-04-2023 18:01,3,0,05-04-2023 03:04
HKDC,P062RL1JSQL01.apcust.local\DIS01,EDDS7342589,ONLINE,FULL,03-04-2023 02:06,2,92.04,05-04-2023 17:48,16,0,05-04-2023 03:04
HKDC,P062RL1JSQL01.apcust.local\DIS01,EDDS4918847,ONLINE,FULL,30-03-2023 08:01,6,35.33,05-04-2023 18:01,3,0,05-04-2023 03:04
HKDC,P062RL1JSQL01.apcust.local\DIS01,EDDS7342617,ONLINE,FULL,03-04-2023 02:11,2,3.27,05-04-2023 17:48,16,0,05-04-2023 03:04
HKDC,P062RL1JSQL01.apcust.local\DIS01,EDDS4929890,ONLINE,FULL,30-03-2023 10:48,6,2.09,05-04-2023 18:01,3,0,05-04-2023 03:04
HKDC,P062RL1JSQL01.apcust.local\DIS01,EDDS7357549,ONLINE,FULL,03-04-2023 01:08,2,138.68,05-04-2023 17:48,16,0,05-04-2023 03:04
HKDC,P062RL1JSQL01.apcust.local\DIS01,EDDS4929902,ONLINE,FULL,30-03-2023 11:05,6,124.34,05-04-2023 18:01,3,0,05-04-2023 03:04
HKDC,P062RL1JSQL01.apcust.local\DIS01,EDDS7358247,ONLINE,FULL,30-03-2023 11:13,6,44.45,05-04-2023 17:48,16,0,05-04-2023 03:04
HKDC,P062RL1JSQL01.apcust.local\DIS01,EDDS4929904,ONLINE,FULL,31-03-2023 21:13,5,100.13,05-04-2023 18:01,3,0,05-04-2023 03:04
HKDC,P062RL1JSQL01.apcust.local\DIS01,EDDS7358343,ONLINE,FULL,30-03-2023 11:21,6,47.46,05-04-2023 17:48,16,0,05-04-2023 03:04
HKDC,P062RL1JSQL01.apcust.local\DIS01,EDDS4931372,ONLINE,FULL,30-03-2023 08:16,6,117.49,05-04-2023 18:01,3,0,05-04-2023 03:04
HKDC,P062RL1JSQL01.apcust.local\DIS01,EDDS7359071,ONLINE,FULL,30-03-2023 00:10,6,26.35,05-04-2023 17:48,16,0,05-04-2023 03:04
HKDC,P062RL1JSQL01.apcust.local\DIS01,EDDS4931381,ONLINE,FULL,30-03-2023 07:56,6,11.08,05-04-2023 18:01,3,0,05-04-2023 03:04
HKDC,P062RL1JSQL01.apcust.local\DIS01,EDDS7359398,ONLINE,FULL,03-04-2023 00:11,2,78.45,05-04-2023 17:48,16,0,05-04-2023 03:04
HKDC,P062RL1JSQL01.apcust.local\DIS01,EDDS4933221,ONLINE,FULL,03-04-2023 08:40,2,0.93,05-04-2023 18:01,3,0,05-04-2023 03:04
HKDC,P062RL1JSQL01.apcust.local\DIS01,EDDS7359418,ONLINE,FULL,03-04-2023 00:33,2,187.73,05-04-2023 17:48,16,0,05-04-2023 03:04
HKDC,P062RL1JSQL01.apcust.local\DIS01,EDDS4933477,ONLINE,FULL,03-04-2023 11:01,2,327.13,05-04-2023 18:01,3,0,05-04-2023 03:04
HKDC,P062RL1JSQL01.apcust.local\DIS01,EDDS7360194,ONLINE,FULL,30-03-2023 03:44,6,83.33,05-04-2023 17:48,16,0,05-04-2023 03:04
HKDC,P062RL1JSQL01.apcust.local\DIS01,EDDS4935642,ONLINE,FULL,30-03-2023 07:30,6,0.71,05-04-2023 18:01,3,0,05-04-2023 03:04
HKDC,P062RL1JSQL01.apcust.local\DIS01,EDDS7360534,ONLINE,FULL,03-04-2023 01:09,2,0.07,05-04-2023 17:48,16,0,05-04-2023 03:04
HKDC,P062RL1JSQL01.apcust.local\DIS01,EDDS4935644,ONLINE,FULL,30-03-2023 07:30,6,0.71,05-04-2023 18:01,3,0,05-04-2023 03:04
HKDC,P062RL1JSQL01.apcust.local\DIS01,EDDS7360568,ONLINE,FULL,03-04-2023 01:30,2,54.71,05-04-2023 17:48,16,0,05-04-2023 03:04
HKDC,P062RL1JSQL01.apcust.local\DIS01,EDDS4935685,ONLINE,FULL,03-04-2023 06:54,2,191.18,05-04-2023 18:01,3,0,05-04-2023 03:04
HKDC,P062RL1JSQL01.apcust.local\DIS01,EDDS7386407,ONLINE,FULL,03-04-2023 08:38,2,97.09,05-04-2023 17:48,16,0,05-04-2023 03:04
HKDC,P062RL1JSQL01.apcust.local\DIS01,EDDS4935698,ONLINE,FULL,03-04-2023 06:29,2,10.08,05-04-2023 18:01,3,0,05-04-2023 03:04
HKDC,P062RL1JSQL01.apcust.local\DIS01,EDDS7403204,ONLINE,FULL,30-03-2023 00:05,6,26.46,05-04-2023 17:48,16,0,05-04-2023 03:04
HKDC,P062RL1JSQL01.apcust.local\DIS01,EDDS4936455,ONLINE,FULL,03-04-2023 10:19,2,0.27,05-04-2023 18:01,3,0,05-04-2023 03:04
HKDC,P062RL1JSQL01.apcust.local\DIS01,EDDS7489279,ONLINE,FULL,30-03-2023 11:55,6,0.39,05-04-2023 17:48,16,0,05-04-2023 03:04
HKDC,P062RL1JSQL01.apcust.local\DIS01,EDDS4943243,ONLINE,FULL,03-04-2023 07:07,2,120.31,05-04-2023 18:01,3,0,05-04-2023 03:04
HKDC,P062RL1JSQL01.apcust.local\DIS01,EDDS7489545,ONLINE,FULL,30-03-2023 12:00,6,34.15,05-04-2023 17:48,16,0,05-04-2023 03:04
HKDC,P062RL1JSQL01.apcust.local\DIS01,EDDS6960217,ONLINE,FULL,30-03-2023 03:33,6,366.13,05-04-2023 17:48,16,0,05-04-2023 03:04
HKDC,P062RL1JSQL01.apcust.local\DIS01,EDDS6958077,ONLINE,FULL,29-03-2023 04:41,7,0.07,05-04-2023 17:48,16,0,05-04-2023 03:04
HKDC,P062RL1JSQL01.apcust.local\DIS01,EDDS6909107,ONLINE,FULL,03-04-2023 03:34,2,1.3,05-04-2023 17:48,16,0,05-04-2023 03:04
HKDC,P062RL1JSQL01.apcust.local\DIS01,EDDS6908756,ONLINE,FULL,03-04-2023 11:25,2,184.79,05-04-2023 17:48,16,0,05-04-2023 03:04
HKDC,P062RL1JSQL01.apcust.local\DIS01,EDDS6908749,ONLINE,FULL,31-03-2023 21:44,5,108.28,05-04-2023 17:48,16,0,05-04-2023 03:04
HKDC,P062RL1JSQL01.apcust.local\DIS01,EDDS6908710,ONLINE,FULL,03-04-2023 03:34,2,2.94,05-04-2023 17:47,17,0,05-04-2023 03:04
HKDC,P062RL1JSQL01.apcust.local\DIS01,EDDS6892744,ONLINE,FULL,31-03-2023 21:31,5,127.07,05-04-2023 17:47,17,0,05-04-2023 03:04
HKDC,P062RL1JSQL01.apcust.local\DIS01,EDDS6892742,ONLINE,FULL,03-04-2023 03:06,2,174.78,05-04-2023 17:47,17,0,05-04-2023 03:04
HKDC,P062RL1JSQL01.apcust.local\DIS01,EDDS6889765,ONLINE,FULL,29-03-2023 05:34,7,98.89,05-04-2023 17:47,17,0,05-04-2023 03:04
HKDC,P062RL1JSQL01.apcust.local\DIS01,EDDS6889644,ONLINE,FULL,29-03-2023 05:23,7,0.07,05-04-2023 17:47,17,0,05-04-2023 03:04
HKDC,P062RL1JSQL01.apcust.local\DIS01,EDDS6889645,ONLINE,FULL,29-03-2023 05:23,7,0.07,05-04-2023 17:47,17,0,05-04-2023 03:04
HKDC,P062RL1JSQL01.apcust.local\DIS01,EDDS6889045,ONLINE,FULL,29-03-2023 03:12,7,139.36,05-04-2023 17:47,17,0,05-04-2023 03:04
HKDC,P062RL1JSQL01.apcust.local\DIS01,EDDS6889580,ONLINE,FULL,29-03-2023 05:23,7,0.07,05-04-2023 17:47,17,0,05-04-2023 03:04
HKDC,P062RL1JSQL01.apcust.local\DIS01,EDDS6888990,ONLINE,FULL,29-03-2023 02:51,7,439.77,05-04-2023 17:47,17,0,05-04-2023 03:04
HKDC,P062RL1JSQL01.apcust.local\DIS01,EDDS6889016,ONLINE,FULL,29-03-2023 02:55,7,7.08,05-04-2023 17:47,17,0,05-04-2023 03:04
HKDC,P062RL1JSQL01.apcust.local\DIS01,EDDS6605243,ONLINE,FULL,29-03-2023 05:34,7,0.65,05-04-2023 17:47,17,0,05-04-2023 03:04
HKDC,P062RL1JSQL01.apcust.local\DIS01,EDDS6824748,ONLINE,FULL,03-04-2023 03:53,2,168.98,05-04-2023 17:47,17,0,05-04-2023 03:04
HKDC,P062RL1JSQL01.apcust.local\DIS01,EDDS6824733,ONLINE,FULL,03-04-2023 03:34,2,0.07,05-04-2023 17:47,17,0,05-04-2023 03:04
HKDC,P062RL1JSQL01.apcust.local\DIS01,EDDS6824457,ONLINE,FULL,31-03-2023 21:45,5,0.47,05-04-2023 17:47,17,0,05-04-2023 03:04
HKDC,P062RL1JSQL01.apcust.local\DIS01,EDDS6792182,ONLINE,FULL,31-03-2023 21:45,5,0.03,05-04-2023 17:47,17,0,05-04-2023 03:04
HKDC,P062RL1JSQL01.apcust.local\DIS01,EDDS6760034,ONLINE,FULL,29-03-2023 08:09,7,0.9,05-04-2023 17:47,17,0,05-04-2023 03:04
HKDC,P062RL1JSQL01.apcust.local\DIS01,EDDS6674431,ONLINE,FULL,29-03-2023 03:34,7,103.27,05-04-2023 17:47,17,0,05-04-2023 03:04
HKDC,P062RL1JSQL01.apcust.local\DIS01,EDDS6674039,ONLINE,FULL,29-03-2023 03:22,7,86.11,05-04-2023 17:47,17,0,05-04-2023 03:04
HKDC,P062RL1JSQL01.apcust.local\DIS01,EDDS6642676,ONLINE,FULL,29-03-2023 05:23,7,2.19,05-04-2023 17:47,17,0,05-04-2023 03:04
HKDC,P062RL1JSQL01.apcust.local\DIS01,EDDS6605247,ONLINE,FULL,29-03-2023 05:34,7,2.22,05-04-2023 17:47,17,0,05-04-2023 03:04
HKDC,P062RL1JSQL01.apcust.local\DIS01,EDDS6539029,ONLINE,FULL,29-03-2023 05:22,7,383.69,05-04-2023 17:47,17,0,05-04-2023 03:04
HKDC,P062RL1JSQL01.apcust.local\DIS01,EDDS6539903,ONLINE,FULL,29-03-2023 04:31,7,326.38,05-04-2023 17:47,17,0,05-04-2023 03:04
HKDC,P062RL1JSQL01.apcust.local\DIS01,EDDS6538096,ONLINE,FULL,29-03-2023 09:49,7,4.51,05-04-2023 17:47,17,0,05-04-2023 03:04
HKDC,P062RL1JSQL01.apcust.local\DIS01,EDDS6538741,ONLINE,FULL,29-03-2023 03:36,7,17.51,05-04-2023 17:47,17,0,05-04-2023 03:04
HKDC,P062RL1JSQL01.apcust.local\DIS01,EDDS6497185,ONLINE,FULL,29-03-2023 09:48,7,1.28,05-04-2023 17:47,17,0,05-04-2023 03:04
HKDC,P062RL1JSQL01.apcust.local\DIS01,EDDS6497525,ONLINE,FULL,29-03-2023 09:48,7,0.65,05-04-2023 17:47,17,0,05-04-2023 03:04
HKDC,P062RL1JSQL01.apcust.local\DIS01,EDDS5885487,ONLINE,FULL,30-03-2023 03:35,6,10.89,05-04-2023 18:03,1,0,05-04-2023 03:04
HKDC,P062RL1JSQL01.apcust.local\DIS01,EDDS6494023,ONLINE,FULL,29-03-2023 05:23,7,0.15,05-04-2023 17:47,17,0,05-04-2023 03:04
HKDC,P062RL1JSQL01.apcust.local\DIS01,EDDS6493785,ONLINE,FULL,29-03-2023 09:23,7,664.88,05-04-2023 17:47,17,0,05-04-2023 03:04
HKDC,P062RL1JSQL01.apcust.local\DIS01,EDDS6368434,ONLINE,FULL,29-03-2023 09:48,7,32.94,05-04-2023 17:47,17,0,05-04-2023 03:04
HKDC,P062RL1JSQL01.apcust.local\DIS01,EDDS6368207,ONLINE,FULL,03-04-2023 03:33,2,162.15,05-04-2023 17:47,17,0,05-04-2023 03:04
HKDC,P062RL1JSQL01.apcust.local\DIS01,EDDS6367982,ONLINE,FULL,29-03-2023 09:43,7,185.84,05-04-2023 17:47,17,0,05-04-2023 03:04
HKDC,P062RL1JSQL01.apcust.local\DIS01,EDDS6315837,ONLINE,FULL,30-03-2023 00:11,6,0.07,05-04-2023 17:47,17,0,05-04-2023 03:04
HKDC,P062RL1JSQL01.apcust.local\DIS01,EDDS5945048,ONLINE,FULL,03-04-2023 05:59,2,967.95,05-04-2023 18:03,1,0,05-04-2023 03:04
HKDC,P062RL1JSQL01.apcust.local\DIS01,EDDS5944604,ONLINE,FULL,30-03-2023 07:30,6,0.13,05-04-2023 18:03,1,0,05-04-2023 03:04
HKDC,P062RL1JSQL01.apcust.local\DIS01,EDDS5944580,ONLINE,FULL,03-04-2023 19:11,2,285.74,05-04-2023 18:03,1,0,05-04-2023 03:04
HKDC,P062RL1JSQL01.apcust.local\DIS01,EDDS5879910,ONLINE,FULL,30-03-2023 07:53,6,96.58,05-04-2023 18:03,1,0,05-04-2023 03:04
HKDC,P062RL1JSQL01.apcust.local\DIS01,EDDS5880150,ONLINE,FULL,30-03-2023 07:53,6,0.1,05-04-2023 18:03,1,0,05-04-2023 03:04
HKDC,P062RL1JSQL01.apcust.local\DIS01,EDDS5769664,ONLINE,FULL,30-03-2023 10:14,6,57.52,05-04-2023 18:03,1,0,05-04-2023 03:04
HKDC,P062RL1JSQL01.apcust.local\DIS01,EDDS5769733,ONLINE,FULL,30-03-2023 10:14,6,0.16,05-04-2023 18:03,1,0,05-04-2023 03:04
HKDC,P062RL1JSQL01.apcust.local\DIS01,EDDS5758804,ONLINE,FULL,29-03-2023 00:24,7,201.58,05-04-2023 18:03,1,0,05-04-2023 03:04
HKDC,P062RL1JSQL01.apcust.local\DIS01,EDDS5769645,ONLINE,FULL,31-03-2023 20:59,5,358.22,05-04-2023 18:03,1,0,05-04-2023 03:04
HKDC,P062RL1JSQL01.apcust.local\DIS01,EDDS5502396,ONLINE,FULL,30-03-2023 07:54,6,5.35,05-04-2023 18:03,1,0,05-04-2023 03:04
HKDC,P062RL1JSQL01.apcust.local\DIS01,EDDS5487788,ONLINE,FULL,31-03-2023 21:00,5,8.24,05-04-2023 18:03,1,0,05-04-2023 03:04
HKDC,P062RL1JSQL02.apcust.local\DIS02,EDDSResource,ONLINE,FULL,31-03-2023 22:52,5,0,05-04-2023 17:50,14,0,05-04-2023 03:04
HKDC,P062RL1JSQL02.apcust.local\DIS02,EDDS6354607,ONLINE,FULL,01-04-2023 02:02,4,0.07,05-04-2023 18:00,4,0,05-04-2023 03:04
HKDC,P062RL1JSQL02.apcust.local\DIS02,DTIGlobal,ONLINE,FULL,31-03-2023 22:53,5,0.01,05-04-2023 18:00,4,0,05-04-2023 03:04
HKDC,P062RL1JSQL02.apcust.local\DIS02,EDDS4500818,ONLINE,FULL,01-04-2023 12:04,4,1821.84,05-04-2023 18:00,4,0,05-04-2023 03:04
HKDC,P062RL1JSQL02.apcust.local\DIS02,DTIWork1,ONLINE,SIMPLE,01-04-2023 02:02,4,3.05,,,,05-04-2023 03:04
HKDC,P062RL1JSQL02.apcust.local\DIS02,EDDS1017496,ONLINE,FULL,31-03-2023 22:56,5,6.4,05-04-2023 18:00,4,0,05-04-2023 03:04
HKDC,P062RL1JSQL02.apcust.local\DIS02,EDDS4865299,ONLINE,FULL,01-04-2023 07:55,4,72.11,05-04-2023 18:00,4,0,05-04-2023 03:04
HKDC,P062RL1JSQL02.apcust.local\DIS02,EDDS7313775,ONLINE,FULL,31-03-2023 21:49,5,0.07,05-04-2023 18:00,4,0,05-04-2023 03:04
HKDC,P062RL1JSQL02.apcust.local\DIS02,ARC,ONLINE,FULL,01-04-2023 02:05,4,18.75,05-04-2023 18:00,4,0,05-04-2023 03:04
HKDC,P062RL1JSQL02.apcust.local\DIS02,EDDS7622166,ONLINE,FULL,31-03-2023 21:48,5,718.12,05-04-2023 18:00,4,0,05-04-2023 03:04
HKDC,P062RL1JSQL02.apcust.local\DIS02,EDDS7358707,ONLINE,FULL,01-04-2023 20:32,4,234.52,05-04-2023 18:00,4,0,05-04-2023 03:04
HKDC,P062RL1JSQL02.apcust.local\DIS02,EDDS7611768,ONLINE,FULL,01-04-2023 21:25,4,2.45,05-04-2023 18:00,4,0,05-04-2023 03:04
HKDC,P062RL1JSQL02.apcust.local\DIS02,EDDS6379396,ONLINE,FULL,01-04-2023 06:35,4,0.07,05-04-2023 18:00,4,0,05-04-2023 03:04
HKDC,P062RL1JSQL02.apcust.local\DIS02,EDDS6379397,ONLINE,FULL,01-04-2023 06:35,4,0.07,05-04-2023 18:00,4,0,05-04-2023 03:04
HKDC,P062RL1JSQL02.apcust.local\DIS02,DTIWork,ONLINE,SIMPLE,01-04-2023 06:42,4,43.12,,,,05-04-2023 03:04
HKDC,P062RL1JSQL02.apcust.local\DIS02,EDDS3563255,ONLINE,FULL,31-03-2023 22:55,5,16.39,05-04-2023 18:00,4,0,05-04-2023 03:04
HKDC,P062RL1JSQL02.apcust.local\DIS02,EDDS7035809,ONLINE,FULL,01-04-2023 21:24,4,466.54,05-04-2023 18:00,4,0,05-04-2023 03:04
HKDC,P062RL1JSQL02.apcust.local\DIS02,EDDS7612039,ONLINE,FULL,01-04-2023 21:32,4,46,05-04-2023 18:00,4,0,05-04-2023 03:04
HKDC,P062RL1JSQL02.apcust.local\DIS02,EDDS3867606,ONLINE,FULL,31-03-2023 22:57,5,0.73,05-04-2023 18:00,4,0,05-04-2023 03:04
HKDC,P062RL1JSQL02.apcust.local\DIS02,EDDS7489455,ONLINE,FULL,31-03-2023 21:49,5,0.07,05-04-2023 18:00,4,0,05-04-2023 03:04
HKDC,P062RL1JSQL02.apcust.local\DIS02,EDDS6495015,ONLINE,SIMPLE,31-03-2023 21:49,5,0.14,,,,05-04-2023 03:04
